"Id" "type" "z" "Ran_DES_g" "Err_DES_g" "Ran_DES_r" "Err_DES_r" "Ran_DES_i" "Err_DES_i" "Ran_DES_z" "Err_DES_z" "Ran_DES_y" "Err_DES_y"
603769 1 0.8211 23.0827 0.024474 22.1748 0.0162436 21.1862 0.0119471 20.8077 0.0166986 20.5294 0.0589308
604099 1 0.4163 22.999 0.0232016 21.2818 0.00776943 20.6296 0.00748999 20.3178 0.0110744 20.1673 0.0405817
604406 1 0.5225 24.0524 0.0515154 22.2105 0.016667 21.4031 0.0140134 20.9515 0.0194896 20.7756 0.0688411
604500 1 0.4149 22.464 0.0150433 20.9002 0.00569601 20.34 0.00586713 20.0333 0.00891892 19.9025 0.0330752
604676 1 0.3264 22.4671 0.0148518 21.6553 0.0106775 21.4985 0.0151119 21.1791 0.0223299 21.2334 0.0962424
604735 1 0.5992 24.0469 0.0555885 22.3411 0.0193873 21.3833 0.0138602 20.9406 0.0187507 20.9701 0.0665603
604910 1 1.312 23.2017 0.0276714 22.6111 0.0230321 22.1672 0.0267047 21.325 0.0255366 20.9131 0.0828171
605023 1 0.5955 23.3143 0.0306195 21.8183 0.0123126 20.9311 0.00966778 20.5521 0.0134532 20.3536 0.0481578
605064 1 0.4201 22.2753 0.0125327 21.2893 0.00784937 21.0717 0.0109218 20.8313 0.0170328 20.7523 0.0680244
605065 1 0.08 21.2556 0.00547777 21.0413 0.00638647 20.917 0.00959175 21.058 0.0198719 20.9531 0.0745023
605118 1 0.5159 23.2706 0.0281517 22.0642 0.0150892 21.6544 0.0172952 21.22 0.0240226 20.7655 0.0669167
605138 1 0.9906 24.747 0.0935284 22.4628 0.0205892 21.3272 0.0131595 20.4067 0.0119696 20.1516 0.0392313
605187 1 0.1095 22.1135 0.011166 21.2697 0.00764026 20.9461 0.00972397 20.7525 0.0159856 20.5636 0.0586346
605256 1 0.7368 22.7352 0.0182692 22.0527 0.0143987 21.4234 0.0144112 21.2458 0.0245061 21.3335 0.0934732
605508 1 0.2021 21.2204 0.00530259 20.5982 0.00443315 20.3549 0.00589185 20.2536 0.0105378 20.1547 0.0401789
605641 1 0.5901 22.8539 0.0208458 21.3258 0.00803773 20.4309 0.00632449 20.0241 0.00883286 19.8502 0.0317071
605702 1 0.4826 22.8033 0.0197999 21.552 0.00974059 21.1695 0.0115452 20.8043 0.0166915 20.4704 0.0531222
605759 1 0.844 24.0767 0.0558345 22.7324 0.0253992 21.4812 0.0149497 20.8566 0.0174587 20.7214 0.0594836
606086 1 0.5015 23.6314 0.0423117 22.1073 0.0150038 21.3866 0.0138874 21.0622 0.0203762 20.9153 0.075479
606137 1 0.5485 24.25 0.0600349 22.501 0.0222879 21.7819 0.0192802 21.4137 0.0274735 21.3148 0.0988594
606392 1 0.5188 21.4082 0.00615792 20.1114 0.00296152 19.5744 0.00310823 19.2891 0.00473963 19.1655 0.0174023
606811 1 0.3699 22.0638 0.0104161 21.08 0.00658805 20.8475 0.00895954 20.4936 0.0128944 20.5641 0.0549765
606844 1 0.28 22.0853 0.0109845 20.5728 0.00432878 20.0159 0.00446842 19.7413 0.00690962 19.575 0.0241523
607157 1 0.3581 21.9681 0.0098287 20.3945 0.00372149 19.8177 0.00378453 19.5634 0.00600731 19.4158 0.0220218
607200 1 0.1 19.7914 0.00162155 19.2363 0.00142844 18.9024 0.00177741 18.7452 0.00302237 18.6387 0.01118
607315 1 0.421 22.2646 0.0124014 21.4143 0.00866929 21.2699 0.0128653 21.1684 0.022203 21.0742 0.0886204
607395 1 0.6062 24.1357 0.0540456 22.2603 0.0174792 21.2243 0.0123073 20.8096 0.0165829 20.7147 0.0587696
607461 1 0.1108 22.2269 0.0122876 21.6847 0.0108518 21.4497 0.0148888 21.3469 0.0258356 21.2709 0.0975949
607627 1 0.1013 22.446 0.0145695 21.672 0.0108743 21.4079 0.0144031 21.2615 0.0243528 21.3036 0.0906009
607835 1 0.111 20.0516 0.00200954 19.5576 0.0018617 19.2218 0.00231081 19.1331 0.00416825 19.0152 0.0156853
607916 1 0.3522 21.6991 0.00794526 20.1542 0.00304846 19.5793 0.0031139 19.3411 0.00495164 19.1814 0.0181434
607932 1 0.2912 21.8329 0.0087597 21.1081 0.00675683 20.8932 0.00932946 20.7864 0.0165098 20.6936 0.0643705
608024 1 0.1106 21.2114 0.0052632 20.5972 0.00440872 20.3316 0.00584884 20.1721 0.0099945 20.0937 0.0369877
608055 1 0.5278 22.0513 0.0105386 20.8291 0.0053704 20.3334 0.00586341 20.1075 0.00914986 19.9362 0.0340389
608246 1 0.135 21.7916 0.00854161 21.3658 0.00834481 21.1912 0.0119587 21.1167 0.0215981 21.1599 0.0840207
608250 1 0.3637 21.9794 0.0100002 21.2539 0.00762271 21.1398 0.0113719 20.9986 0.0192387 20.9012 0.0797415
608583 1 0.519 22.3701 0.0136757 20.9221 0.00578366 20.3109 0.00568858 19.9856 0.0083826 19.8836 0.0307999
608771 1 0.1158 21.5533 0.00697177 21.0418 0.00638532 20.8376 0.00885593 20.7003 0.0156257 20.6939 0.0595417
608780 1 0.1286 20.4431 0.00278579 19.9136 0.00250211 19.7127 0.00348785 19.5932 0.00614149 19.5296 0.0234093
609074 1 0.811 24.2883 0.0663816 22.843 0.0293808 21.6273 0.0168714 21.0521 0.0206164 20.8157 0.0685989
609175 1 0.4533 23.5127 0.0337821 21.7432 0.011288 21.0878 0.0108314 20.737 0.0158071 20.613 0.0579416
609183 1 0.8584 23.1568 0.0253547 22.2307 0.0172254 21.2722 0.0125268 20.834 0.0172676 20.7824 0.0627264
609275 1 0.4398 21.771 0.00832823 20.7995 0.00519833 20.5901 0.0071719 20.4152 0.0119083 20.288 0.0461384
609397 1 0.3075 22.2715 0.0128469 21.3498 0.00826269 21.0714 0.0106115 20.888 0.0179777 20.8848 0.0683638
609574 1 0.6631 22.1737 0.0118044 21.3307 0.00802281 20.7712 0.00841705 20.5882 0.0141846 20.378 0.0529747
609691 1 0.3753 22.0447 0.010496 20.4779 0.00401966 19.9347 0.00418496 19.7017 0.00667833 19.6172 0.0246972
609834 1 0.2297 21.549 0.00699784 20.9445 0.00589743 20.6529 0.0075725 20.5932 0.0142376 20.6129 0.0542901
610009 1 0.6604 23.4406 0.0324071 22.2882 0.0178021 21.5376 0.0157441 21.2695 0.0240198 21.1317 0.0859421
610106 1 0.1164 19.5443 0.0013255 18.5806 0.000833644 18.2245 0.00101808 17.995 0.00162715 17.8465 0.00590855
610306 1 0.1559 21.8855 0.00907055 21.0348 0.00632624 20.5 0.0067158 20.3309 0.0113863 20.1781 0.0409895
610692 1 0.5169 23.4102 0.0313989 21.7283 0.0113091 21.0053 0.0102493 20.628 0.0145754 20.5127 0.0533605
610999 1 0.3787 20.8429 0.00388064 19.75 0.00217891 19.3779 0.00264137 19.1845 0.00436451 19.0866 0.0165803
611046 1 0.4427 21.5366 0.00691314 19.7829 0.00225144 19.1188 0.00213103 18.7831 0.00312877 18.6399 0.0115061
611407 1 0.1148 21.776 0.00848569 21.1566 0.00705951 20.9222 0.00936236 20.7343 0.0159889 20.6761 0.0593189
611564 1 0.22 21.665 0.00774833 21.2589 0.00755099 21.0807 0.0109611 21.0989 0.0209579 20.962 0.0826017
611648 1 0.2076 20.2024 0.00227935 19.515 0.00180046 19.2465 0.00236792 19.0962 0.00404421 18.9599 0.015123
611698 1 0.6585 22.8542 0.0205485 21.9162 0.0133036 21.3935 0.0140319 21.2516 0.0238454 21.1163 0.0884218
611756 1 0.1135 21.677 0.00768533 20.95 0.00588935 20.6507 0.00756411 20.4461 0.0126124 20.3788 0.0460301
611818 1 0.6817 23.2864 0.0289739 21.5037 0.00922401 20.4043 0.00621547 19.9774 0.00841723 19.7689 0.0284977
612011 1 0.2605 20.7531 0.00361212 20.1706 0.00309733 20.0057 0.00441504 19.9316 0.00816653 19.9248 0.0318825
612038 1 0.6902 23.298 0.0285705 22.0272 0.0144118 21.1403 0.0113682 20.8147 0.0166853 20.5639 0.0603617
612591 1 0.1113 19.7889 0.00162188 19.1248 0.001304 18.8454 0.00169667 18.6773 0.00286755 18.5465 0.010528
612799 1 0.11 19.8455 0.00169775 18.9839 0.00116066 18.6299 0.00142392 18.3859 0.00224652 18.2064 0.00791389
612840 1 0.6394 23.8107 0.0446801 22.134 0.016281 21.1171 0.0110419 20.6459 0.0144993 20.3508 0.050074
612894 1 0.3728 22.5475 0.0162655 21.367 0.0083955 21.0584 0.0105294 20.5222 0.0131595 20.6617 0.0575651
613037 1 0.6186 22.0544 0.0105416 21.1498 0.00693725 20.6914 0.00791653 20.5626 0.0136667 20.3916 0.0488812
613038 1 0.6032 23.6129 0.0380664 22.2773 0.0180486 21.6579 0.0174964 21.353 0.0272325 21.1517 0.0916916
613041 1 0.08 19.8164 0.0016566 19.494 0.00176858 19.3239 0.00252296 19.2608 0.00464609 19.1806 0.0178846
613218 1 0.5202 21.3244 0.0057585 20.1084 0.00293986 19.5944 0.00315013 19.3154 0.00485128 19.1887 0.0178227
613283 1 0.5311 22.1295 0.0112539 20.7818 0.00509562 20.1699 0.00510734 19.8482 0.00763223 19.723 0.0282298
613354 1 0.2623 22.5655 0.0159814 21.3677 0.00828133 20.9082 0.00947596 20.7005 0.0153461 20.5417 0.0551539
613479 1 0.6574 22.6953 0.0182569 21.7849 0.01198 21.3026 0.0126488 21.1393 0.0216559 21.0241 0.0799751
613840 1 0.516 24.0916 0.055728 22.3549 0.0189346 21.5928 0.0164666 21.2194 0.0235204 20.9797 0.0863756
613844 1 0.4704 23.5154 0.0349003 22.0978 0.0152654 21.6214 0.0166146 21.3295 0.0263981 21.1099 0.0949128
613845 1 0.5211 23.3419 0.0308107 21.7085 0.0109297 20.9707 0.00978081 20.5933 0.0142314 20.5183 0.0526259
613895 1 0.7515 23.2816 0.0277803 22.1613 0.0160813 21.2271 0.0120433 20.8651 0.0174662 20.6117 0.0607646
613936 1 0.2678 20.0918 0.00208817 19.0141 0.0011902 18.5966 0.00138476 18.4102 0.00229261 18.2703 0.00832572
614076 1 0.4397 22.0427 0.0105343 21.1561 0.00700235 20.9705 0.00982539 20.7416 0.0160267 20.6228 0.0625786
614151 1 0.095 22.2327 0.0122698 21.4887 0.00924098 21.2279 0.0122815 21.0653 0.020743 20.9904 0.0770738
614154 1 0.4841 23.2566 0.028918 21.4669 0.00907322 20.7261 0.00804188 20.3367 0.0113584 20.2005 0.0401309
614155 1 0.46 23.7322 0.0447669 21.939 0.0134135 21.2037 0.01197 20.8044 0.0169551 20.7159 0.0612433
614159 1 0.5306 23.0154 0.0231878 21.5625 0.00982744 21.0301 0.0103043 20.6941 0.0151599 20.2733 0.044218
614208 1 0.3574 21.0718 0.00465087 20.137 0.00301494 19.9008 0.00406583 19.5951 0.00612539 19.563 0.0254223
614324 1 0.5144 22.4769 0.0153518 21.2036 0.00731011 20.6937 0.00781394 20.4132 0.0120005 20.2882 0.0443114
614344 1 0.6128 24.0867 0.0581103 22.6261 0.0230942 21.7045 0.0179436 21.3781 0.0257329 21.0629 0.092992
614564 1 0.5216 23.2707 0.0292264 22.0949 0.0148628 21.649 0.0174605 21.3456 0.0269591 21.0179 0.0883732
614623 1 0.576 22.4501 0.0147008 21.4288 0.00890126 21.0493 0.0104553 20.9153 0.0176447 20.6034 0.060709
614823 1 0.4036 22.9589 0.0224887 21.2804 0.00786556 20.6737 0.00780871 20.3995 0.0118063 20.2209 0.0434785
614851 1 0.5145 23.2851 0.0289453 22.0448 0.0145836 21.5785 0.0161321 21.3419 0.0251788 21.2313 0.0937153
615185 1 0.364 23.1689 0.0272792 21.9046 0.0131419 21.4672 0.0148921 21.271 0.02419 21.1748 0.0901509
615652 1 0.4525 23.6181 0.0375785 21.7367 0.0112647 21.0156 0.0101595 20.6458 0.0144729 20.5299 0.0524154
615695 1 0.2241 22.1386 0.0113362 21.4756 0.0091205 21.211 0.0121617 21.1289 0.0216312 21.0518 0.0824937
615699 1 0.9006 22.7298 0.0183019 21.8149 0.0119459 20.7869 0.00852841 20.2496 0.0106518 20.1601 0.0389423
615980 1 0.6541 22.774 0.0192222 21.5782 0.00998224 20.7879 0.00844667 20.4598 0.0124911 20.2687 0.0442804
616069 1 0.6379 24.6709 0.0983122 22.9456 0.0318081 21.8926 0.0214817 21.4462 0.0285499 21.1655 0.0992778
616481 1 0.6138 23.2801 0.0297567 21.7889 0.0118846 20.8895 0.00924372 20.4906 0.0127322 20.2405 0.045458
616485 1 0.6639 22.5383 0.0159919 20.8106 0.00526688 19.7535 0.00360848 19.3196 0.00490135 19.0927 0.0167645
616651 1 0.4883 21.5027 0.00668119 20.4841 0.00401213 20.2415 0.00541208 20.0502 0.00894754 19.8782 0.0316424
616712 1 0.5051 22.9212 0.0218079 21.1801 0.00715262 20.4069 0.0062006 19.999 0.00860321 19.8385 0.0310399
616714 1 0.1142 20.6532 0.00332343 20.1606 0.00305747 19.9441 0.0042287 19.8414 0.00748059 19.7485 0.0284927
616878 1 0.1238 21.7773 0.00833057 21.2894 0.00789977 21.1419 0.0111106 21.0504 0.0198625 20.8917 0.0764299
617227 1 0.6617 22.9957 0.0225733 21.7948 0.0117663 20.9366 0.00971402 20.6177 0.0143391 20.4479 0.0502532
617344 1 0.2982 22.3821 0.0138801 21.5841 0.00999188 21.3802 0.0136821 21.2537 0.0241071 21.3342 0.0939953
617529 1 0.261 21.9285 0.00952522 21.2637 0.00762696 21.0815 0.010728 20.9977 0.0194872 21.0046 0.0756851
617544 1 0.6694 23.4706 0.0341944 22.0899 0.0153298 21.1471 0.0113148 20.732 0.0159664 20.6916 0.0546081
617570 1 1.0293 23.1982 0.027065 22.4416 0.0210096 21.6637 0.0175737 21.1772 0.022662 21.0383 0.0784643
618202 1 0.4896 22.8433 0.0201819 21.6722 0.0106255 21.2217 0.0121335 20.9945 0.019065 20.7527 0.0704698
618219 1 0.2 20.6572 0.003317 20.0383 0.00276941 19.6959 0.0034363 19.6362 0.0062984 19.5145 0.0237457
618258 1 0.5981 22.9822 0.0227964 21.7877 0.0118305 21.1418 0.0113212 20.8973 0.017897 20.8343 0.0667895
618304 1 0.6698 23.521 0.034919 21.6678 0.0107969 20.5537 0.00703449 20.1016 0.00934934 19.8457 0.0315499
618307 1 0.7034 23.6083 0.0408083 21.9546 0.0134855 20.9004 0.00922983 20.4597 0.0127137 20.2786 0.0431791
618308 1 0.3747 22.3641 0.0135773 21.5247 0.00947846 21.3373 0.0137457 21.1908 0.0223987 21.2286 0.0926815
618315 1 0.3482 22.0246 0.0102436 21.2628 0.00761714 21.104 0.0109962 20.9639 0.0192854 20.9334 0.0776482
618316 1 0.3816 21.94 0.00969481 20.7788 0.0051008 20.3784 0.00601404 20.1553 0.00981542 20.1288 0.0371044
618743 1 0.6505 23.9801 0.0505426 22.2377 0.017007 21.187 0.0118044 20.7461 0.0160413 20.5869 0.0555038
619108 1 0.6804 22.074 0.0107879 21.007 0.00616426 20.2909 0.00563069 20.0307 0.00879592 19.8589 0.0314554
619161 1 0.5354 23.3254 0.0296861 22.2311 0.0173162 21.8299 0.0198635 21.6347 0.0330997 20.9938 0.0824962
619323 1 0.1238 20.7252 0.00350815 20.3282 0.00352626 20.0975 0.00479908 20.0258 0.0088183 19.9733 0.0340063
619361 1 0.23 20.3802 0.00264719 19.4395 0.00169027 19.0906 0.00208289 18.91 0.00347407 18.8001 0.0128135
619910 1 0.1294 19.4043 0.00118199 19.0741 0.00125137 18.8673 0.0017312 18.8259 0.00323275 18.7574 0.0125221
620045 1 0.3968 21.6622 0.00772254 20.0845 0.00289055 19.5269 0.00299268 19.2767 0.00470664 19.1634 0.0174656
620248 1 0.5301 22.842 0.0202095 21.0753 0.00650336 20.2404 0.00532899 19.8355 0.00741617 19.675 0.0270531
620335 1 0.13 21.2691 0.00553474 20.9966 0.00613397 20.8526 0.00886356 20.8578 0.0168385 20.7629 0.0659977
620598 1 0.1296 20.6099 0.00320671 20.2042 0.00320141 19.9848 0.00434997 19.9199 0.00802468 19.807 0.0309982
620599 1 0.4337 22.3177 0.0133017 21.0238 0.00631564 20.6648 0.00769255 20.1914 0.0101842 20.0993 0.0394864
620669 1 0.2601 20.8245 0.00382246 19.8289 0.00232801 19.4611 0.00282952 19.2862 0.00473386 19.1417 0.0173609
620912 1 0.2292 21.13 0.00488969 20.3472 0.00358269 20.0651 0.00464298 19.9075 0.00792295 19.8166 0.0295816
621045 1 0.3086 22.4368 0.0146893 21.1892 0.00719615 20.7764 0.00845579 20.6053 0.0142101 20.4741 0.0530236
621322 1 0.4093 23.0694 0.0248606 21.5431 0.00964398 20.9846 0.0101418 20.7196 0.0156191 20.6309 0.0582504
621583 1 0.6442 22.7643 0.0188749 21.8469 0.0121943 21.3098 0.013144 21.1895 0.022439 20.9692 0.0829723
621609 1 0.1288 19.3985 0.00117572 18.9821 0.00115763 18.6881 0.00149585 18.6167 0.00272189 18.519 0.0103268
621665 1 0.3791 21.5349 0.00688792 20.291 0.00341541 19.8762 0.00400143 19.5225 0.00577838 19.4988 0.0223729
621820 1 0.9676 23.2383 0.0287205 22.4726 0.0206383 21.5549 0.0159122 21.1472 0.0219431 21.1295 0.0771594
621862 1 0.8564 24.0618 0.0592601 22.9419 0.031111 21.7939 0.0200009 21.2315 0.0242189 21.1604 0.0857779
622045 1 0.6929 23.4345 0.0320784 22.3059 0.0181748 21.5811 0.0163793 21.3703 0.0260447 21.16 0.0935053
622226 1 0.6598 22.0289 0.0101791 20.8427 0.00539866 20.1227 0.00488928 19.8163 0.00741199 19.6741 0.026229
622418 1 0.6848 24.3938 0.0712692 22.6746 0.0245361 21.7089 0.0176342 21.3152 0.024861 21.0453 0.0857503
622451 1 0.09 18.2313 0.000456176 17.897 0.000480424 17.6543 0.000639641 17.6147 0.00119034 17.5253 0.00448834
622786 1 0.3376 22.5036 0.0154517 21.0405 0.00634587 20.4995 0.00664668 20.2594 0.0105444 20.1731 0.0383089
622787 1 0.0891 19.8573 0.00171532 19.5063 0.00178614 19.352 0.00257961 19.2665 0.00467239 19.204 0.0180154
622795 1 0.0686 21.4549 0.00639957 21.026 0.00633987 20.8588 0.00902668 20.7514 0.015835 20.6288 0.0605806
622851 1 0.0829 21.8854 0.00910869 21.5323 0.00956869 21.3746 0.0138893 21.3067 0.0250868 21.4687 0.097197
622895 1 0.6843 24.0418 0.0541393 22.3165 0.0181341 21.2562 0.0126875 20.8285 0.0175851 20.6112 0.060131
623162 1 0.0802 20.7427 0.00356557 20.5151 0.00412153 20.4289 0.00627565 20.3658 0.011645 20.371 0.0455208
623316 1 0.692 24.0395 0.0540084 22.2739 0.0179606 21.2473 0.0124641 20.8315 0.0172261 20.6363 0.0587079
623359 1 0.1176 19.8938 0.00177085 19.3255 0.00153853 19.0759 0.00205869 18.9441 0.00357483 18.8536 0.0133906
623469 1 0.8055 21.8322 0.00881621 21.3214 0.00802403 20.8366 0.00882724 20.6774 0.0152618 20.684 0.060791
623508 1 0.32 19.4568 0.00123306 18.6557 0.000887793 18.4017 0.00117861 18.0417 0.00169261 18.0987 0.00720648
623576 1 0.6599 22.4882 0.0153132 21.7244 0.0112461 21.2522 0.0123722 21.2051 0.0220829 21.0428 0.0817798
623852 1 0.3299 23.1713 0.0269745 21.8132 0.0121571 21.3266 0.0131496 21.0477 0.0209561 20.8997 0.0761284
623877 1 0.3701 22.3553 0.0135491 21.1216 0.00686605 20.7139 0.00798595 20.5369 0.0130275 20.52 0.048943
624034 1 0.5146 22.9992 0.0231432 21.37 0.00839946 20.6904 0.00780681 20.3642 0.0115666 20.239 0.0430001
624037 1 0.8488 23.8951 0.0492621 22.6545 0.0237219 21.3921 0.0140189 20.8035 0.0168656 20.6478 0.0576473
624162 1 0.3778 21.6079 0.00729866 19.9057 0.0024776 19.281 0.00242726 19.0041 0.00376086 18.8849 0.0137038
624165 1 0.3867 22.669 0.0180194 21.1273 0.00679799 20.5631 0.00706158 20.3191 0.0111912 20.1334 0.0414364
624186 1 1.1578 23.2305 0.027968 22.5119 0.0209811 21.8694 0.0204354 21.1165 0.0218682 20.8815 0.0773233
624447 1 1.0489 22.7298 0.0184005 22.0831 0.0154252 21.3412 0.0133988 20.8374 0.0171208 20.7435 0.061152
624515 1 0.3697 22.9674 0.0225829 21.2886 0.00779662 20.6634 0.00765711 20.3873 0.0119338 20.1462 0.0434389
624516 1 0.3843 21.6499 0.00753266 20.1905 0.00313906 19.7198 0.00351941 19.5297 0.00579828 19.4123 0.0218558
624847 1 0.9013 23.9978 0.0541835 22.9308 0.0303519 21.7848 0.0195977 21.2532 0.0236171 20.9967 0.08224
624857 1 0.4801 23.2313 0.0285276 21.4671 0.00893425 20.7061 0.00795368 20.3111 0.0112781 20.1144 0.039949
624986 1 0.46 21.7122 0.00793931 20.5342 0.00418115 20.1363 0.0049382 19.9065 0.00789556 19.8003 0.0295085
625072 1 0.4118 21.748 0.00827752 20.6569 0.00465876 20.3639 0.00603169 20.1307 0.00963296 20.0696 0.0375331
625222 1 0.5328 22.5988 0.0168513 21.2865 0.00777408 20.7573 0.00827157 20.4637 0.0125499 20.1956 0.0414217
625408 1 0.3398 21.8549 0.00894713 21.1305 0.0068692 20.9875 0.0100036 20.807 0.0168442 20.8668 0.0692206
625542 1 0.6425 23.9608 0.0487644 22.2473 0.0175585 21.183 0.0117432 20.7359 0.0156481 20.4882 0.0539425
625565 1 0.3635 22.0173 0.0102229 21.1502 0.00704976 20.9841 0.00994685 20.7647 0.0162352 20.5979 0.0662171
625653 1 0.9201 22.9043 0.021243 22.3713 0.0189182 21.5112 0.0152218 21.222 0.0232649 21.0631 0.0875461
625664 1 0.2499 21.594 0.00726234 20.8632 0.00548426 20.6042 0.00738399 20.5595 0.0131213 20.3189 0.0503802
625785 1 0.5062 23.5033 0.0344597 21.9716 0.0137819 21.3553 0.0134014 21.02 0.0197272 20.8812 0.0712174
625825 1 0.3042 21.8561 0.00898336 21.0393 0.00631145 20.7707 0.00843794 20.622 0.0146075 20.5623 0.0561512
626119 1 0.6912 22.4987 0.0153481 21.3671 0.0084499 20.6005 0.00729348 20.2899 0.011076 20.14 0.0390762
626121 1 0.6577 23.7726 0.0460857 22.4887 0.0214588 21.6149 0.0170026 21.2939 0.0246142 21.1268 0.0893481
626140 1 0.3308 22.8841 0.0215848 21.633 0.0102542 21.1804 0.0113534 20.9338 0.018296 20.7937 0.0669489
626169 1 0.66 22.2295 0.0123428 21.1668 0.00700395 20.5328 0.00687747 20.3042 0.0111054 20.1483 0.0400578
626217 1 1.0016 23.7318 0.0457441 22.8042 0.028273 21.8665 0.0208263 21.166 0.0231338 20.9785 0.0796661
626356 1 0.8144 22.9514 0.0218437 22.2431 0.0169849 21.4544 0.0147927 21.2104 0.0236499 21.1563 0.0908628
626455 1 0.1106 20.8423 0.0038791 20.3202 0.00348948 20.0836 0.00473377 19.9524 0.00828243 19.8258 0.0309795
626567 1 0.6456 23.6105 0.0386347 22.238 0.017036 21.322 0.0130894 20.8591 0.0180161 20.7363 0.0636131
626577 1 0.67 22.3358 0.0134677 20.7682 0.00509424 19.8976 0.00405867 19.5954 0.00616741 19.4388 0.0221552
626580 1 0.6427 23.0693 0.0253129 21.4139 0.00858357 20.372 0.00601684 19.9375 0.00817596 19.7553 0.0285071
626585 1 0.4038 22.0736 0.0106693 20.6718 0.00466093 20.1876 0.00514537 19.9167 0.00807149 19.8162 0.0307651
626638 1 0.469 22.5603 0.0159999 21.2368 0.0074681 20.749 0.00820251 20.4764 0.0127183 20.3431 0.0467343
626644 1 0.5391 21.8601 0.00907603 20.8927 0.0056223 20.593 0.00720317 20.437 0.0123626 20.1457 0.0402472
626646 1 0.5171 22.8301 0.0200915 21.6119 0.0102099 21.1108 0.0111043 20.8381 0.0172136 20.797 0.0637237
626678 1 0.61 22.7158 0.018424 21.8412 0.0124414 21.4042 0.0141007 21.258 0.0248458 21.1052 0.0820959
627026 1 0.6381 23.1369 0.0265223 21.6147 0.0101435 20.5733 0.0071197 20.142 0.00962418 19.9326 0.0334849
627050 1 0.4584 21.5201 0.00688432 20.2868 0.0034244 19.8335 0.00386238 19.5744 0.00606654 19.5047 0.0223991
627066 1 0.4816 22.3119 0.0130511 21.2808 0.00782683 21.0485 0.0105692 20.8579 0.0174603 20.6295 0.0617763
627118 1 0.3736 22.5595 0.0161444 21.0703 0.00640978 20.526 0.00683415 20.3138 0.0110344 20.237 0.041038
627143 1 0.72 24.3484 0.0699406 22.6692 0.0248046 21.4587 0.0149678 21.0131 0.0198864 20.8264 0.0652412
627208 1 0.79 24.3681 0.0660359 22.5116 0.0208813 21.2702 0.0127397 20.772 0.0165121 20.592 0.0560338
627298 1 0.6874 23.8701 0.0466201 21.9809 0.0139589 20.8552 0.00894021 20.3781 0.0118303 20.2106 0.039503
627340 1 0.3559 20.752 0.00359915 19.9199 0.00252261 19.72 0.00350159 19.4067 0.00524594 19.4506 0.0223357
627386 1 0.2218 21.7721 0.0083514 20.4261 0.00384603 19.9752 0.00433961 19.7282 0.00686525 19.5913 0.0248499
627552 1 0.8333 22.8545 0.0207121 22.1584 0.0159914 21.2798 0.0128537 21.037 0.0198897 20.9484 0.0753533
627786 1 0.3237 22.586 0.0165565 21.2837 0.00778827 20.7796 0.00838751 20.286 0.0109652 20.2386 0.0419362
627797 1 0.6841 24.0486 0.0555356 22.6783 0.025005 21.6778 0.0181082 21.3601 0.0255651 21.1425 0.0867542
627833 1 0.3177 21.4134 0.00620964 20.3614 0.00362759 19.9926 0.00437221 19.7913 0.00716512 19.6577 0.0266277
627926 1 1.0077 23.2363 0.0285071 22.5619 0.0222705 21.725 0.0183059 21.2689 0.0239515 21.0372 0.0831988
628023 1 0.6401 23.3132 0.0299492 21.681 0.0108878 20.7443 0.00821377 20.3469 0.0116477 20.1792 0.0413464
628030 1 0.7567 22.2961 0.0128489 21.4741 0.0090146 20.7333 0.0080356 20.4813 0.0128859 20.4366 0.0484127
628215 1 0.7391 23.0225 0.0240173 22.2252 0.0166008 21.4336 0.0141576 21.1312 0.0216773 20.924 0.0772216
628282 1 0.3826 23.1437 0.0259072 21.5802 0.00981473 21.0139 0.0102024 20.79 0.0162124 20.5489 0.0599997
628341 1 0.6231 24.2483 0.0681822 22.6423 0.0243288 21.7029 0.0182168 21.3357 0.0254727 21.0884 0.0909547
628796 1 0.5193 22.0004 0.0101741 20.2373 0.00325764 19.4169 0.0027235 19.0143 0.00380951 18.8758 0.0138985
628971 1 0.7922 23.4876 0.0351016 22.6861 0.0245081 21.7255 0.0187278 21.3845 0.0280618 21.1485 0.0999778
